ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
pE4DOxyVFz8,ಏನು ಮಾಡಿದರೆ ನಾವು ಮಾಡುವ ಊಟ ರುಚಿ-ರುಚಿಯಾಗಿ ಇರುತ್ತದೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,24:00,public,7/23/2025,,46.29419898818803,44189,634,36,4,9,-,0
XPmkfBMMoAA,ನಮ್ಮ ಮನಸ್ಸನ್ನು ಹೇಗಿಟ್ಟುಕೊಂಡರೆ ಮನೆಯಲ್ಲಿ ಸುಖ-ನೆಮ್ಮದಿ ಕಾಣಬಹುದು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,18:19,public,7/21/2025,,52.645178918342864,191687,1.9K,95,4,9,-,0
UsTWpL45wnA,ನಮ್ಮನ್ನು ಹೊಗಳುವವರು ಹಾಗೂ ತೆಗಳುವವರ ಮಧ್ಯೆ ಹೇಗೆ ಬದುಕಬೇಕು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,14:30,public,7/19/2025,,50.2110288631591,109230,1.4K,70,2,21,-,0
dg203xDvaqw,ಮಕ್ಕಳಲ್ಲಿ ಕಲಿಯಬೇಕೆಂಬ ಹಂಬಲ ಹೇಗಿರಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,21:08,public,7/18/2025,,41.12013553494214,13370,361,18,4,9,-,2
f7es3lWA9A4,ನಿಸರ್ಗ ಕೊಟ್ಟ 4 ವಸ್ತುಗಳನ್ನು ಬಳಸಿಕೊಂಡು ಜೀವನವನ್ನು ಮಾಡುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,17:18,public,7/16/2025,,41.04239710371894,13132,302,19,4,9,-,0
GtOhqZ9cEzo,ಏನೇ ಸಾಹಸ ಮಾಡಬೇಕಾದರೆ ಮೊದಲು ನಮ್ಮ ಹತ್ತಿರ ಏನಿರಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,18:10,public,7/14/2025,,44.40057637940724,28530,568,28,4,9,-,0
vDXmB3GFwrk,ಹೇಗೆ ಕಲಿತರೆ ನಾವು ಜೀವನವನ್ನು ಆನಂದವಾಗಿ ಸಾಗಿಸಬಹುದು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,26:51,public,7/12/2025,,46.72147402051382,48774,729,31,4,9,-,0
K--bM4QGqHY,(10-07-2025) ಭಜನ ವಂದನಾ -ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ-2025,"Jnanayogashram, Vijayapur",02:02:14,public,7/11/2025,,36.667479156739404,4779,102,4,0,2,-,0
aAVfB5MH0K4,(10-07-2025)ಪ್ರಣವ ಮಂಟಪದ ಗದ್ದುಗೆಯ ಮಹಾಪೂಜೆ-ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ-2025,"Jnanayogashram, Vijayapur",38:35,public,7/10/2025,,35.94041873291747,4040,99,13,0,2,-,0
KFh61wh8IMQ,(10-07-2025) ಮಹಾಜಪಯೋಗ-ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ-2025,"Jnanayogashram, Vijayapur",02:59:40,public,7/10/2025,,38.94684181367485,8092,223,17,0,2,-,0
zuAAFhSQIBE,(10-07-2025) ಭಜನ ವಂದನಾ ಕಾರ್ಯಕ್ರಮ -ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ-2025,"Jnanayogashram, Vijayapur",04:48:00,public,7/10/2025,,36.50225443749521,4600,86,2,0,2,-,0
TUEAu07F__g,(10-07-2025) ಭಜನ ವಂದನಾ  -ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ-2025,"Jnanayogashram, Vijayapur",14:49,public,7/10/2025,,28.77737111180424,772,16,1,0,2,-,0
8D9LQNK-f30,09-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",02:02:08,public,7/10/2025,,35.80991381700771,3920,90,8,0,2,-,0
oZoW3WbYGz8,09-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:13:20,public,7/9/2025,,33.71700527329675,2417,92,13,0,2,-,2
Rp_JaecDxy4,08-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",50:54,public,7/9/2025,,31.04950227437174,1305,34,2,0,2,-,0
9w_6C0XIMyw,ಜೀವನದಲ್ಲಿ ನಡೆಯುವ ಪ್ರತಿಯೊಂದು ಘಟನೆಗೂ ನಮ್ಮ ಮನಸ್ಸೇ ಹೇಗೆ ಕಾರಣ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,20:14,public,7/8/2025,,49.546314165181286,93679,1.2K,75,4,9,-,1
U56kBGYX9i4,08-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:17:46,public,7/8/2025,,32.66394639917536,1895,57,8,0,2,-,0
P2OhpC33MCU,07-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:15:27,public,7/7/2025,,31.484566753473594,1443,58,4,0,2,-,2
_l4tjcVqChA,06-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:23:35,public,7/7/2025,,31.052817544639296,1306,33,1,0,2,-,0
iSM2IXnI0fM,06-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:04:55,public,7/6/2025,,31.439340792087297,1428,51,4,0,2,-,0
kU8O_hafgxA,05-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:21:37,public,7/6/2025,,31.387506817791795,1411,38,4,0,2,-,2
zLOshWnSaxQ,05-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:10:34,public,7/5/2025,,33.5116531059501,2305,87,10,0,2,-,2
0sQ5HCOO4Fw,04-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:20:10,public,7/5/2025,,32.409971757124474,1787,59,2,0,2,-,0
9shug-IF4Ho,04-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:08:21,public,7/4/2025,,31.160820735972933,1339,48,5,0,2,-,0
3e9JQWFakwI,03-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:27:14,public,7/4/2025,,31.838605491873125,1566,56,2,0,2,-,0
fM04Rg4a5gU,03-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"Jnanayogashram, Vijayapur",01:08:26,public,7/3/2025,,32.48678948295446,1819,57,2,0,2,-,0
ft2Ot-b_k3I,03-07-2025 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ವಿಶೇಷ ಕಾರ್ಯಕ್ರಮ (ಧರ್ಮ ಧ್ವಜಾರೋಹಣ),"Jnanayogashram, Vijayapur",16:49,public,7/3/2025,,35.19395709307519,3400,80,12,0,2,-,0
CgJ8BgGAXqU,ನಾವು ಭಕ್ತಿಯನ್ನು ಹೇಗೆ ಮಾಡಿದರೆ ಜೀವನದಲ್ಲಿ ಸಂತೋಷವಾಗಿರಬಹುದು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,25:34,public,7/1/2025,,46.196531626845754,43203,636,35,4,9,-,1
UXQ_9CYj_HA,ಸದಾ ಮುಗುಳುನಗೆ ಕಾಪಾಡಿಕೊಂಡು ಬದುಕುವ ಕಲೆ ಯಾವುದು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,15:35,public,6/29/2025,,53.091635814144084,212516,2.6K,117,4,9,-,0
j8K7G0WugBc,ನಮ್ಮ ಮನಸ್ಸಿಗೆ ಶಾಂತಿ ಸಿಗಬೇಕಾದರೆ ಏನು ಮಾಡಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,19:43,public,6/27/2025,,46.47123655993171,46034,741,43,4,9,-,1
nQOGYptQbDk,ನಚಿಕೇತನನ್ನು ಆತನ ತಂದೆ ಯಮನಿಗೆ ಕೊಟ್ಟಿದ್ದು ಏಕೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,18:21,public,6/25/2025,,43.20623821350435,21650,370,22,4,9,-,0
tnXdomLrtAA,ನಮ್ಮ ಆನಂದವನ್ನು ನಾವು ಎಲ್ಲಿ ಕಳೆದುಕೊಳ್ಳುತ್ತಿದ್ದೇವೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,19:16,public,6/23/2025,,44.16954288474416,27047,549,33,4,9,-,0
th2P9LdM-4o,Live-ಅಂತರಾಷ್ಟ್ರೀಯ ಯೋಗ ದಿನಾಚರಣೆ-2025,21-06-2025,02:10:16,public,6/21/2025,,34.46502683259757,2873,68,3,0,1,-,2
O2b8HS-Wl8s,ಜೀವನದಲ್ಲಿ ತಾಳ್ಮೆ ಎಂಬುದು ಎಷ್ಟು ಅವಶ್ಯವಾದ ಸಂಗತಿ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,22:24,public,6/21/2025,,56.537737960816415,471178,4.6K,193,2,21,-,0
k3H4NHYYpZc,ಇರೋತನಕ ಏನು ಮಾಡಬೇಕು? #jnanayogi #kannadapravachan #motivationalvideo #live #siddheshwarswamiji,,01:32,public,6/20/2025,,41.73529941197865,15412,532,11,0,0,-,0
X5urd9wMf9Q,ಮನುಷ್ಯನಿಗೆ ಅನ್ನದ ಮಹತ್ವ ಗೊತ್ತಾಗುವುದು ಯಾವಾಗ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,25:37,public,6/19/2025,,47.55334380041476,59110,823,43,2,21,-,0
zo4jgwhin_M,"ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ಪೂರ್ವಭಾವಿ ಸಭೆ, ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ",,01:02:20,public,6/19/2025,,34.462012845621544,2871,102,14,0,0,-,2
rSwGhfJuM3I,ನಮ್ಮ ಹತ್ತಿರ ಏನೂ ಇಲ್ಲದಿದ್ದರೂ ಆನಂದವಾಗಿ ಇರುವುದು ಹೇಗೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,27:02,public,6/17/2025,,48.1956803434482,68567,997,52,2,21,-,0
s8jkcUTD-No,ನಮ್ಮ ಮನಸ್ಸನ್ನು ಯಾವುದಕ್ಕೂ ಸೋಲದ ಹಾಗೆ ಮಾಡುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,16:05,public,6/15/2025,,46.66547486182903,48147,769,26,4,9,-,0
vuaMWL3TjME,ದೇವರು ಕೊಟ್ಟ ದೇಹದ ಮೂರು ಭಾಗಗಳನ್ನು ಬಳಸಿ ಆನಂದವಾಗಿ ಬದುಕುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,26:27,public,6/13/2025,,41.27435727110634,13855,293,17,4,9,-,0
UBkG4RNBB5g,ನಾವು ಜೀವನದಲ್ಲಿ ಯಾವ ಯಾವುದನ್ನು ಎಷ್ಟೆಷ್ಟು ಸಂಗ್ರಹಿಸಿಡಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,14:54,public,6/12/2025,,41.26904347654976,13838,310,21,4,9,-,0
oZ_6wLFKhWc,ಯಾವುದನ್ನು ತಿಳಿದುಕೊಂಡರೆ ನಾವು ನಿಶ್ಚಿಂತವಾಗಿ ಬದುಕಬಹುದು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,21:29,public,6/9/2025,,51.29335575126832,140264,1.6K,94,2,21,-,0
kMGPhDzZ2ms,ಮನುಷ್ಯನ ಶ್ರೀಮಂತಿಕೆ ಎಂಬುದು ಯಾವುದರಲ್ಲಿ ಅಡಗಿದೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,30:39,public,6/7/2025,,45.6752833184573,38301,595,31,4,9,-,1
6ibraDxQ6AI,ಇವೆಲ್ಲವೂ ಇದ್ದರೆ ಅದು ಮಾತ್ರ ನಿಜವಾದ ಧರ್ಮವಾಗುತ್ತದೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,29:55,public,6/5/2025,,45.29360259788331,35068,554,33,4,9,-,0
O1XAIUng_nQ,ಏನು ಮಾಡಿದರೆ ದೇವರು ಇರುವನು ಅಥವಾ ಇಲ್ಲ ಎಂಬುದು ಗೊತ್ತಾಗುತ್ತದೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,13:50,public,6/4/2025,,43.07512944098472,21004,441,27,4,9,-,2
Kr63UxGOGQE,ಈ ಜಗತ್ತಿನಲ್ಲಿ ನಾವು ಕೂಡಾ ಋಷಿಗಳ ಹಾಗೆ ಜೀವನ ಸಾಗಿಸಬಹುದು ಅದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,27:42,public,6/2/2025,,43.17755603274023,21507,432,23,4,9,-,0
7FpohgvY2H8,ಗಳಿಸಿರುವುದನ್ನು ಹೇಗೆ ಬಳಸಿದರೆ ನಮ್ಮ ಜೀವನ ಸುಂದರವಾಗುತ್ತದೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,30:48,public,5/31/2025,,51.6643365544419,152817,1.5K,69,2,21,-,0
m6ciM6sj-eM,ಯುವಕರು ತಮ್ಮ 25 ವಯಸ್ಸನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಮೀಸಲಿಡಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,18:43,public,5/29/2025,,44.871714312661446,31811,693,23,4,9,-,0
q-C0rSwSE38,ನಮ್ಮ ಜೀವನದಲ್ಲಿ ಸುಖ ಮತ್ತು ಶಾಂತಿಯನ್ನು ಅನುಭವಿಸುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,14:14,public,5/27/2025,,42.76109934412254,19534,416,54,4,9,-,0
76DUDPI8CMg,ನಮ್ಮ ಅಂತರಂಗದ ಭೂಮಿಯಲ್ಲಿ ಒಳ್ಳೆಯ ಬೆಳೆಯನ್ನು ಬೆಳೆಯುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,25:09,public,5/25/2025,,43.86014387023304,25181,470,28,4,9,-,0
7lbsbZuzpTg,ಯಾವುದಕ್ಕೂ ಸೋಲದೆ ಬಲಿಷ್ಠವಾದ ಬದುಕನ್ನು ಕಟ್ಟುವುದು ಹೇಗೆ?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,20:46,public,5/22/2025,,48.43660251587315,72492,1.1K,52,4,9,-,0
h27_W9P3bTg,ನಮ್ಮ ಜೀವನ ಆರಂಭ ಮಾಡುವ ಮೊದಲು ನಾವು ಏನನ್ನು ಕಲಿಯಬೇಕು?,#siddheshwarswamiji   #jnanayogi  #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,28:36,public,5/20/2025,,45.31637524317918,35253,577,39,4,9,-,0
